# Time (s),Width (um),Depth (um),Cap (um)
4.725294117647059521e-05,1.473640000000000074e-04,1.057170697463501386e-04,6.620556830452267055e-05
4.741588235294118557e-05,1.473640000000000074e-04,1.057170697463501386e-04,6.620556830452267055e-05
4.757882352941176238e-05,1.473640000000000074e-04,1.057170697463501386e-04,6.620556830452267055e-05
4.774176470588235274e-05,1.473640000000000074e-04,1.057170697463501386e-04,6.620556830452267055e-05
4.790470588235294988e-05,1.473640000000000074e-04,1.057170697463501386e-04,6.620556830452267055e-05
4.806764705882353347e-05,1.470870000000000098e-04,1.055183534498344521e-04,6.608112174755927906e-05
4.823058823529412383e-05,1.470870000000000098e-04,1.055183534498344521e-04,6.608112174755927906e-05
4.839352941176471419e-05,1.470870000000000098e-04,1.055183534498344521e-04,6.608112174755927906e-05
4.855647058823529778e-05,1.470870000000000098e-04,1.055183534498344521e-04,6.608112174755927906e-05
4.871941176470588814e-05,1.470870000000000098e-04,1.055183534498344521e-04,6.608112174755927906e-05
4.888235294117647173e-05,1.468099999999999852e-04,1.053196371533187385e-04,6.595667519059588758e-05
4.904529411764706209e-05,1.468099999999999852e-04,1.053196371533187385e-04,6.595667519059588758e-05
4.920823529411765245e-05,1.468099999999999852e-04,1.053196371533187385e-04,6.595667519059588758e-05
4.937117647058824959e-05,1.468099999999999852e-04,1.053196371533187385e-04,6.595667519059588758e-05
4.953411764705883318e-05,1.468099999999999852e-04,1.053196371533187385e-04,6.595667519059588758e-05
4.969705882352942354e-05,1.465330000000000148e-04,1.051209208568030655e-04,6.583222863363250965e-05
4.986000000000000035e-05,1.465330000000000148e-04,1.051209208568030655e-04,6.583222863363250965e-05
5.002294117647059071e-05,1.465330000000000148e-04,1.051209208568030655e-04,6.583222863363250965e-05
5.018588235294118107e-05,1.465330000000000148e-04,1.051209208568030655e-04,6.583222863363250965e-05
5.034882352941176466e-05,1.465330000000000148e-04,1.051209208568030655e-04,6.583222863363250965e-05
5.051176470588235502e-05,1.462559999999999902e-04,1.049222045602873519e-04,6.570778207666910461e-05
5.067470588235293861e-05,1.462559999999999902e-04,1.049222045602873519e-04,6.570778207666910461e-05
5.083764705882353575e-05,1.462559999999999902e-04,1.049222045602873519e-04,6.570778207666910461e-05
5.100058823529412611e-05,1.465330000000000148e-04,1.051209208568030655e-04,6.583222863363250965e-05
5.116352941176471647e-05,1.465330000000000148e-04,1.051209208568030655e-04,6.583222863363250965e-05
5.132647058823530006e-05,1.465330000000000148e-04,1.051209208568030655e-04,6.583222863363250965e-05
5.148941176470589042e-05,1.462559999999999902e-04,1.049222045602873519e-04,6.570778207666910461e-05
5.165235294117648078e-05,1.462559999999999902e-04,1.049222045602873519e-04,6.570778207666910461e-05
5.181529411764706437e-05,1.462559999999999902e-04,1.049222045602873519e-04,6.570778207666910461e-05
5.197823529411765473e-05,1.462559999999999902e-04,1.049222045602873519e-04,6.570778207666910461e-05
5.214117647058823832e-05,1.462559999999999902e-04,1.049222045602873519e-04,6.570778207666910461e-05
5.230411764705882868e-05,1.459790000000000198e-04,1.047234882637716790e-04,6.558333551970574023e-05
5.246705882352941904e-05,1.459790000000000198e-04,1.047234882637716790e-04,6.558333551970574023e-05
5.263000000000000263e-05,1.459790000000000198e-04,1.047234882637716790e-04,6.558333551970574023e-05
5.279294117647059299e-05,1.459790000000000198e-04,1.047234882637716790e-04,6.558333551970574023e-05
5.295588235294118335e-05,1.459790000000000198e-04,1.047234882637716790e-04,6.558333551970574023e-05
5.311882352941176694e-05,1.457020000000000223e-04,1.045247719672559789e-04,6.545888896274234875e-05
5.328176470588235052e-05,1.457020000000000223e-04,1.045247719672559789e-04,6.545888896274234875e-05
5.344470588235293411e-05,1.457020000000000223e-04,1.045247719672559789e-04,6.545888896274234875e-05
5.360764705882352447e-05,1.457020000000000223e-04,1.045247719672559789e-04,6.545888896274234875e-05
5.377058823529412161e-05,1.457020000000000223e-04,1.045247719672559789e-04,6.545888896274234875e-05
5.393352941176471197e-05,1.454249999999999976e-04,1.043260556707402653e-04,6.533444240577894371e-05
5.409647058823529556e-05,1.454249999999999976e-04,1.043260556707402653e-04,6.533444240577894371e-05
5.425941176470588592e-05,1.454249999999999976e-04,1.043260556707402653e-04,6.533444240577894371e-05
5.442235294117646951e-05,1.454249999999999976e-04,1.043260556707402653e-04,6.533444240577894371e-05
5.458529411764705987e-05,1.454249999999999976e-04,1.043260556707402653e-04,6.533444240577894371e-05
5.474823529411765023e-05,1.451480000000000272e-04,1.041273393742245924e-04,6.520999584881557933e-05
5.491117647058823382e-05,1.451480000000000272e-04,1.041273393742245924e-04,6.520999584881557933e-05
5.507411764705882418e-05,1.454249999999999976e-04,1.043260556707402653e-04,6.533444240577894371e-05
5.523705882352942132e-05,1.454249999999999976e-04,1.043260556707402653e-04,6.533444240577894371e-05
5.540000000000000490e-05,1.454249999999999976e-04,1.043260556707402653e-04,6.533444240577894371e-05
5.556294117647058849e-05,1.451480000000000272e-04,1.041273393742245924e-04,6.520999584881557933e-05
5.572588235294117885e-05,1.451480000000000272e-04,1.041273393742245924e-04,6.520999584881557933e-05
5.588882352941176244e-05,1.451480000000000272e-04,1.041273393742245924e-04,6.520999584881557933e-05
5.605176470588235280e-05,1.451480000000000272e-04,1.041273393742245924e-04,6.520999584881557933e-05
5.621470588235293639e-05,1.451480000000000272e-04,1.041273393742245924e-04,6.520999584881557933e-05
5.637764705882352675e-05,1.451480000000000272e-04,1.041273393742245924e-04,6.520999584881557933e-05
5.654058823529411711e-05,1.448710000000000026e-04,1.039286230777088788e-04,6.508554929185217429e-05
5.670352941176472103e-05,1.448710000000000026e-04,1.039286230777088788e-04,6.508554929185217429e-05
5.686647058823529784e-05,1.448710000000000026e-04,1.039286230777088788e-04,6.508554929185217429e-05
5.702941176470588820e-05,1.448710000000000026e-04,1.039286230777088788e-04,6.508554929185217429e-05
5.719235294117647856e-05,1.448710000000000026e-04,1.039286230777088788e-04,6.508554929185217429e-05
5.735529411764706215e-05,1.445940000000000051e-04,1.037299067811931787e-04,6.496110273488878281e-05
5.751823529411765251e-05,1.445940000000000051e-04,1.037299067811931787e-04,6.496110273488878281e-05
5.768117647058823610e-05,1.445940000000000051e-04,1.037299067811931787e-04,6.496110273488878281e-05
5.784411764705881968e-05,1.445940000000000051e-04,1.037299067811931787e-04,6.496110273488878281e-05
5.800705882352941004e-05,1.445940000000000051e-04,1.037299067811931787e-04,6.496110273488878281e-05
5.817000000000000041e-05,1.445940000000000051e-04,1.037299067811931787e-04,6.496110273488878281e-05
5.833294117647059077e-05,1.443170000000000076e-04,1.035311904846774922e-04,6.483665617792540488e-05
5.849588235294118113e-05,1.443170000000000076e-04,1.035311904846774922e-04,6.483665617792540488e-05
5.865882352941176472e-05,1.443170000000000076e-04,1.035311904846774922e-04,6.483665617792540488e-05
5.882176470588235508e-05,1.443170000000000076e-04,1.035311904846774922e-04,6.483665617792540488e-05
5.898470588235295222e-05,1.445940000000000051e-04,1.037299067811931787e-04,6.496110273488878281e-05
5.914764705882352903e-05,1.443170000000000076e-04,1.035311904846774922e-04,6.483665617792540488e-05
5.931058823529411939e-05,1.443170000000000076e-04,1.035311904846774922e-04,6.483665617792540488e-05
5.947352941176470298e-05,1.443170000000000076e-04,1.035311904846774922e-04,6.483665617792540488e-05
5.963647058823530011e-05,1.443170000000000076e-04,1.035311904846774922e-04,6.483665617792540488e-05
5.979941176470589048e-05,1.443170000000000076e-04,1.035311904846774922e-04,6.483665617792540488e-05
5.996235294117648084e-05,1.440400000000000100e-04,1.033324741881617921e-04,6.471220962096201339e-05
6.012529411764705765e-05,1.440400000000000100e-04,1.033324741881617921e-04,6.471220962096201339e-05
6.028823529411764801e-05,1.440400000000000100e-04,1.033324741881617921e-04,6.471220962096201339e-05
6.045117647058823160e-05,1.440400000000000100e-04,1.033324741881617921e-04,6.471220962096201339e-05
6.061411764705882196e-05,1.440400000000000100e-04,1.033324741881617921e-04,6.471220962096201339e-05
6.077705882352941232e-05,1.440400000000000100e-04,1.033324741881617921e-04,6.471220962096201339e-05
6.093999999999999591e-05,1.437629999999999854e-04,1.031337578916460785e-04,6.458776306399860835e-05
6.110294117647059305e-05,1.437629999999999854e-04,1.031337578916460785e-04,6.458776306399860835e-05
6.126588235294119019e-05,1.437629999999999854e-04,1.031337578916460785e-04,6.458776306399860835e-05
6.142882352941177377e-05,1.437629999999999854e-04,1.031337578916460785e-04,6.458776306399860835e-05
6.159176470588235736e-05,1.437629999999999854e-04,1.031337578916460785e-04,6.458776306399860835e-05
6.175470588235294094e-05,1.434860000000000150e-04,1.029350415951304056e-04,6.446331650703523042e-05
6.191764705882353808e-05,1.434860000000000150e-04,1.029350415951304056e-04,6.446331650703523042e-05
6.208058823529412167e-05,1.434860000000000150e-04,1.029350415951304056e-04,6.446331650703523042e-05
6.224352941176470525e-05,1.434860000000000150e-04,1.029350415951304056e-04,6.446331650703523042e-05
6.240647058823528884e-05,1.434860000000000150e-04,1.029350415951304056e-04,6.446331650703523042e-05
6.256941176470587243e-05,1.434860000000000150e-04,1.029350415951304056e-04,6.446331650703523042e-05
6.273235294117646956e-05,1.432089999999999904e-04,1.027363252986146920e-04,6.433886995007183894e-05
6.289529411764706670e-05,1.432089999999999904e-04,1.027363252986146920e-04,6.433886995007183894e-05
6.305823529411765029e-05,1.434860000000000150e-04,1.029350415951304056e-04,6.446331650703523042e-05
6.322117647058823388e-05,1.434860000000000150e-04,1.029350415951304056e-04,6.446331650703523042e-05
6.338411764705883101e-05,1.434860000000000150e-04,1.029350415951304056e-04,6.446331650703523042e-05
6.354705882352941460e-05,1.432089999999999904e-04,1.027363252986146920e-04,6.433886995007183894e-05
6.371000000000001174e-05,1.432089999999999904e-04,1.027363252986146920e-04,6.433886995007183894e-05
6.387294117647058177e-05,1.432089999999999904e-04,1.027363252986146920e-04,6.433886995007183894e-05
6.403588235294117891e-05,1.432089999999999904e-04,1.027363252986146920e-04,6.433886995007183894e-05
6.419882352941177605e-05,1.432089999999999904e-04,1.027363252986146920e-04,6.433886995007183894e-05
6.436176470588235964e-05,1.432089999999999904e-04,1.027363252986146920e-04,6.433886995007183894e-05
6.452470588235294322e-05,1.429320000000000200e-04,1.025376090020990190e-04,6.421442339310846101e-05
6.468764705882352681e-05,1.429320000000000200e-04,1.025376090020990190e-04,6.421442339310846101e-05
6.485058823529411039e-05,1.429320000000000200e-04,1.025376090020990190e-04,6.421442339310846101e-05
6.501352941176470753e-05,1.429320000000000200e-04,1.025376090020990190e-04,6.421442339310846101e-05
6.517647058823529112e-05,1.429320000000000200e-04,1.025376090020990190e-04,6.421442339310846101e-05
6.533941176470587470e-05,1.426549999999999953e-04,1.023388927055833054e-04,6.408997683614505597e-05
6.550235294117647184e-05,1.426549999999999953e-04,1.023388927055833054e-04,6.408997683614505597e-05
6.566529411764706898e-05,1.426549999999999953e-04,1.023388927055833054e-04,6.408997683614505597e-05
6.582823529411766612e-05,1.426549999999999953e-04,1.023388927055833054e-04,6.408997683614505597e-05
6.599117647058824971e-05,1.426549999999999953e-04,1.023388927055833054e-04,6.408997683614505597e-05
6.615411764705883329e-05,1.423779999999999707e-04,1.021401764090675918e-04,6.396553027918166448e-05
6.631705882352941688e-05,1.423779999999999707e-04,1.021401764090675918e-04,6.396553027918166448e-05
6.648000000000000046e-05,1.423779999999999707e-04,1.021401764090675918e-04,6.396553027918166448e-05
6.664294117647059760e-05,1.423779999999999707e-04,1.021401764090675918e-04,6.396553027918166448e-05
6.680588235294116764e-05,1.423779999999999707e-04,1.021401764090675918e-04,6.396553027918166448e-05
6.696882352941176478e-05,1.423779999999999707e-04,1.021401764090675918e-04,6.396553027918166448e-05
6.713176470588234836e-05,1.423779999999999707e-04,1.021401764090675918e-04,6.396553027918166448e-05
6.729470588235294550e-05,1.423779999999999707e-04,1.021401764090675918e-04,6.396553027918166448e-05
6.745764705882352909e-05,1.423779999999999707e-04,1.021401764090675918e-04,6.396553027918166448e-05
6.762058823529411267e-05,1.423779999999999707e-04,1.021401764090675918e-04,6.396553027918166448e-05
6.778352941176470981e-05,1.423779999999999707e-04,1.021401764090675918e-04,6.396553027918166448e-05
6.794647058823529340e-05,1.421010000000000003e-04,1.019414601125519189e-04,6.384108372221828655e-05
6.810941176470589054e-05,1.421010000000000003e-04,1.019414601125519189e-04,6.384108372221828655e-05
6.827235294117647412e-05,1.421010000000000003e-04,1.019414601125519189e-04,6.384108372221828655e-05
6.843529411764705771e-05,1.421010000000000003e-04,1.019414601125519189e-04,6.384108372221828655e-05
6.859823529411765485e-05,1.421010000000000003e-04,1.019414601125519189e-04,6.384108372221828655e-05
6.876117647058823843e-05,1.421010000000000003e-04,1.019414601125519189e-04,6.384108372221828655e-05
6.892411764705883557e-05,1.418240000000000028e-04,1.017427438160362324e-04,6.371663716525489507e-05
6.908705882352940560e-05,1.418240000000000028e-04,1.017427438160362324e-04,6.371663716525489507e-05
6.925000000000000274e-05,1.418240000000000028e-04,1.017427438160362324e-04,6.371663716525489507e-05
6.941294117647058633e-05,1.418240000000000028e-04,1.017427438160362324e-04,6.371663716525489507e-05
6.957588235294116991e-05,1.421010000000000003e-04,1.019414601125519189e-04,6.384108372221828655e-05
6.973882352941176705e-05,1.418240000000000028e-04,1.017427438160362324e-04,6.371663716525489507e-05
6.990176470588235064e-05,1.418240000000000028e-04,1.017427438160362324e-04,6.371663716525489507e-05
7.006470588235294778e-05,1.418240000000000028e-04,1.017427438160362324e-04,6.371663716525489507e-05
7.022764705882353136e-05,1.418240000000000028e-04,1.017427438160362324e-04,6.371663716525489507e-05
7.039058823529412850e-05,1.421010000000000003e-04,1.019414601125519189e-04,6.384108372221828655e-05
7.055352941176471209e-05,1.418240000000000028e-04,1.017427438160362324e-04,6.371663716525489507e-05
7.071647058823529567e-05,1.418240000000000028e-04,1.017427438160362324e-04,6.371663716525489507e-05
7.087941176470587926e-05,1.418240000000000028e-04,1.017427438160362324e-04,6.371663716525489507e-05
7.104235294117647640e-05,1.418240000000000028e-04,1.017427438160362324e-04,6.371663716525489507e-05
7.120529411764705999e-05,1.421010000000000003e-04,1.019414601125519189e-04,6.384108372221828655e-05
7.136823529411764357e-05,1.421010000000000003e-04,1.019414601125519189e-04,6.384108372221828655e-05
7.153117647058824071e-05,1.418240000000000028e-04,1.017427438160362324e-04,6.371663716525489507e-05
7.169411764705882430e-05,1.418240000000000028e-04,1.017427438160362324e-04,6.371663716525489507e-05
7.185705882352940788e-05,1.418240000000000028e-04,1.017427438160362324e-04,6.371663716525489507e-05
7.202000000000000502e-05,1.421010000000000003e-04,1.019414601125519189e-04,6.384108372221828655e-05
7.218294117647058861e-05,1.421010000000000003e-04,1.019414601125519189e-04,6.384108372221828655e-05
7.234588235294117219e-05,1.418240000000000028e-04,1.017427438160362324e-04,6.371663716525489507e-05
7.250882352941176933e-05,1.418240000000000028e-04,1.017427438160362324e-04,6.371663716525489507e-05
7.267176470588236647e-05,1.418240000000000028e-04,1.017427438160362324e-04,6.371663716525489507e-05
7.283470588235295006e-05,1.421010000000000003e-04,1.019414601125519189e-04,6.384108372221828655e-05
7.299764705882353364e-05,1.418240000000000028e-04,1.017427438160362324e-04,6.371663716525489507e-05
7.316058823529413078e-05,1.418240000000000028e-04,1.017427438160362324e-04,6.371663716525489507e-05
